id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45801515,Spacious apartment near to Flagey and EU Quarter,340196066,Hakan & Emine,,Ixelles,50.8324,4.37297,Entire home/apt,50,2,2,2020-10-25,0.22,1,0
45813213,Appartement cosy et très lumineux !,84493473,Ambre,,Etterbeek,50.8289,4.38917,Entire home/apt,60,2,0,,,1,0
45816328,Chambre cosy au calme à la lisière de la Forêt ❤️🌳,1005056,Mercedes,,Watermael-Boitsfort,50.79564,4.41865,Private room,35,2,3,2021-05-08,0.49,1,65
45822731,Belle chambre dans une maison,37026376,Marie,,Etterbeek,50.83482,4.39139,Private room,39,5,0,,,5,180
45823086,Chambre dans une Maison,37026376,Marie,,Etterbeek,50.8364,4.39146,Private room,40,5,0,,,5,180
45823244,Appartement partagé lumineux et rustiqe,164946321,Jeanne,,Forest,50.82355,4.33422,Private room,30,2,1,2021-05-17,0.52,1,0
45841377,Tranquility and Modernity in Brussels,211069961,Vick,,Anderlecht,50.83736,4.3151,Entire home/apt,60,3,0,,,6,347
45842709,Bright and cozy studio quartier Brugmann,192836376,Mirela,,Ixelles,50.81566,4.34978,Entire home/apt,28,30,0,,,1,0
45850347,Grandes chambre meublée 3 personnes,362618238,Sogut,,Berchem-Sainte-Agathe,50.86482,4.29151,Private room,90,2,0,,,3,365
45854782,TOP ROOF,287769675,Theo,,Ixelles,50.83582,4.374,Private room,70,1,0,,,1,90
45856253,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83328,4.35097,Entire home/apt,50,7,0,,,37,36
45856338,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83201,4.34934,Entire home/apt,50,7,2,2021-06-23,0.38,37,36
45856390,CONTEMPORARY DUPLEX WITH GARDEN NEAR THE WOOD,50681619,Marianne,,Ixelles,50.81681,4.36733,Entire home/apt,250,7,1,2021-03-28,0.28,1,11
45874709,Studio très sympathique,10884708,Klem,,Bruxelles,50.85461,4.35223,Entire home/apt,38,2,7,2021-02-20,0.78,1,197
45877218,Very nice place near Midi train station C3,36296501,Afshin,,Anderlecht,50.83581,4.32625,Private room,18,500,20,2020-12-26,2.35,3,287
45877892,Bright loft located in the heart of Brussels,15116076,Orkun,,Saint-Gilles,50.83978,4.33976,Entire home/apt,80,7,4,2021-02-28,0.61,1,255
45878130,Bruxelles avenue Louise,45496744,Geraldine,,Bruxelles,50.82237,4.36729,Entire home/apt,150,2,0,,,1,365
45881143,Nice cozy appartement Roosevelt / Cambre / Ixelles,371955866,Marie,,Bruxelles,50.79951,4.39663,Entire home/apt,80,2,10,2021-05-20,1.99,1,121
45890324,Appartement 1 chambre Uccle-calevoet,372026919,Marie-Justine,,Uccle,50.78799,4.32898,Entire home/apt,55,3,0,,,1,173
45905218,One-bedroom apartment with massive wooden floor,38544630,Vincent,,Ixelles,50.81972,4.38363,Entire home/apt,28,15,0,,,7,0
45907649,Rooftop studio in the city center!,189315430,Daphné,,Bruxelles,50.85597,4.35209,Entire home/apt,43,28,1,2021-05-14,0.49,27,113
45908916,Cosy & comfortable private appartment in Brussels.,21866598,Xavier,,Molenbeek-Saint-Jean,50.86298,4.33528,Entire home/apt,70,2,0,,,1,363
45924599,Furnished apartment for rent,353483224,Andres Mauricio,,Ixelles,50.82151,4.38011,Entire home/apt,50,1,0,,,1,0
45932608,Endless summer studio with terrace in Ixelles,180514367,Florence,,Ixelles,50.81795,4.36796,Entire home/apt,67,7,6,2020-11-05,0.67,1,35
45935899,Urban Suites Brussels EU L0,95073827,Urban Suites,,Bruxelles,50.84934,4.38237,Entire home/apt,84,1,1,2020-12-20,0.15,7,0
45936297,Welcome willkommen Bienvenue,13483726,Roxane,,Saint-Josse-ten-Noode,50.85425,4.37212,Private room,30,1,0,,,2,131
45948019,Mini-loft Art Brut with rooftop next to ULB/Delta,314514921,Danielle,,Ixelles,50.81198,4.39094,Entire home/apt,58,28,0,,,15,103
45948268,Super Studio - quartier Louise,19293722,Pauline Et Elliot,,Ixelles,50.82858,4.35848,Entire home/apt,60,5,4,2020-12-26,0.81,61,0
45951470,Amazing and cozy Apt. -Best Location,19293722,Pauline Et Elliot,,Ixelles,50.82519,4.36193,Entire home/apt,76,5,4,2021-06-07,0.53,61,84
45953963,Chambre spacieuse à louer,357412877,Merouane,,Bruxelles,50.87968,4.34179,Private room,19,1,0,,,1,0
45963769,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83288,4.34917,Entire home/apt,50,7,4,2021-05-03,1.17,37,3
45966183,Mini-loft B&W with rooftop next to ULB/Delta,314514921,Danielle,,Ixelles,50.81195,4.38907,Entire home/apt,64,28,9,2021-07-11,1.06,15,154
45966498,Mini-loft Vintage with rooftop next to ULB/Delta,314514921,Danielle,,Ixelles,50.81342,4.39101,Entire home/apt,69,28,0,,,15,144
45966863,Mini-loft Wood with rooftop next to ULB/Delta,314514921,Danielle,,Ixelles,50.81225,4.3897,Entire home/apt,64,28,2,2021-05-09,2,15,125
45972308,"SUPER DEAL - luxurious house, discount price",5600477,Charlotte,,Ixelles,50.83199,4.37139,Entire home/apt,135,2,1,2021-04-13,0.33,2,0
45993382,Grand Place 1 bedroom apartment for 4 people!,276585064,Charlotte,,Bruxelles,50.84691,4.35407,Entire home/apt,92,28,1,2021-07-04,1,30,169
45993852,𝗟𝘂𝘅𝘂𝗿𝘆 𝘀𝘁𝘂𝗱𝗶𝗼 𝗮𝘃𝗲𝗻𝘂𝗲 𝗟𝗼𝘂𝗶𝘀𝗲 𝗶𝗻 𝗰𝗲𝗻𝘁𝗲𝗿 𝗼𝗳 𝗯𝗿𝘂𝘀𝘀𝗲𝗹𝘀,84837460,C,,Bruxelles,50.83022,4.36179,Entire home/apt,59,1,57,2021-06-18,6.79,6,43
45999356,NATO & EU 1BR Apartment - Free Parking/Washer,291264494,BE. Corporate,,Schaerbeek,50.84982,4.4017,Entire home/apt,65,2,1,2020-12-05,0.14,12,341
45999853,studio  terrasse 2 personnes charme et vue nature,275581692,Catalina,,Uccle,50.7907,4.35924,Entire home/apt,45,90,0,,,3,365
46003524,Modern Apartment close to forest & Transportations,118087361,Frédéric,,Bruxelles,50.79828,4.39528,Entire home/apt,55,7,0,,,5,343
46030156,Central and charming apartment,368362,Amandine,,Saint-Gilles,50.82675,4.34402,Entire home/apt,65,5,1,2021-04-03,0.29,1,131
46030479,Chambre+cour extérieure/centre BXL/Calme/Spacieux,3660283,Isabelle,,Ixelles,50.82877,4.35988,Private room,20,3,1,2021-07-04,1,6,254
46035633,Confortable room in vibrant area. Private bathroom,79412553,Seddouk,,Ixelles,50.83479,4.36665,Private room,40,2,0,,,1,365
46043420,Large convenient flat in Central Brussels,373205535,Carlo,,Bruxelles,50.83764,4.35695,Entire home/apt,75,2,0,,,1,0
46047270,1 bedroom apartment next to the park and metro,200598509,Joanna,,Woluwe-Saint-Lambert,50.85183,4.43016,Entire home/apt,100,1,1,2020-10-26,0.11,1,365
46047433,Bright studio in Brussels,30630948,Corine,,Auderghem,50.81612,4.42197,Entire home/apt,28,6,2,2020-11-29,0.31,2,0
46051187,Bedroom in appartment with terrasse in Septhanie,39520827,Camille,,Bruxelles,50.83309,4.35911,Private room,30,2,4,2021-06-30,4,2,104
46051613,Brussels Center Design Residence,172298771,Yann,,Bruxelles,50.84151,4.34943,Entire home/apt,107,3,1,2020-11-06,0.12,18,346
46058225,Très beau studio dans le quartier CHATELAIN,363891863,Jerome,,Ixelles,50.82342,4.35877,Entire home/apt,40,3,1,2021-02-03,0.19,1,225
46077630,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83135,4.35001,Entire home/apt,50,7,1,2020-12-11,0.14,37,45
46081273,Appartement plein de charme très bien situé,27684752,Jean-Simon,,Uccle,50.81255,4.34713,Entire home/apt,65,2,3,2020-12-30,0.35,1,133
46084706,room to sleep for one person. from 7 pm to 7 am.,267751188,Ясень,,Ixelles,50.80364,4.39494,Private room,15,1,6,2021-04-26,0.96,4,49
46094722,Relaxed holiday,140557868,Walid,,Ixelles,50.82867,4.37707,Entire home/apt,45,1,0,,,2,328
46094767,Brussels West Side,368922787,Adil,,Bruxelles,50.84782,4.35188,Entire home/apt,125,2,2,2021-05-24,1.00,2,297
46098794,Super chambre proche du docks (idéalement situé),214732583,Radouan,,Schaerbeek,50.87405,4.37511,Private room,19,3,1,2021-07-03,1,2,317
46109428,Relax and enjoy,140557868,Walid,,Ixelles,50.82938,4.37562,Entire home/apt,35,1,3,2021-06-04,0.71,2,103
46114887,Top floor New duplex stunning view in trendy st Gilles,18963654,Michel,,Saint-Gilles,50.82393,4.34205,Entire home/apt,171,2,43,2021-04-19,6.29,12,317
46115299,Penthouse with rooftop in city center,51942864,Laurent,,Saint-Josse-ten-Noode,50.85831,4.35849,Private room,80,14,0,,,1,0
46122888,Nice studio with rooftop Antoine Dansaert / Canal,276585064,Charlotte,,Bruxelles,50.85672,4.35073,Entire home/apt,37,180,1,2021-02-21,0.21,30,72
46131873,"Light, spacious & views in Quartier Dansaert",2363050,Kris,,Bruxelles,50.85412,4.34278,Entire home/apt,90,10,0,,,2,150
46152848,Huge and beautiful shared house in Ixelles,373953838,Folliot,,Ixelles,50.83339,4.36317,Private room,15,20,0,,,1,0
46153927,appartement bruxellois de caractère,80183886,Catherine,,Schaerbeek,50.85531,4.38814,Entire home/apt,60,3,0,,,1,0
46165976,Appartement 2 chambres Bruxelles(proche aéroport),55774098,Gregory,,Schaerbeek,50.85786,4.40392,Entire home/apt,120,7,0,,,1,179
46166611,Nice apartment with good situation,373978713,Cedric,,Uccle,50.81544,4.36086,Entire home/apt,55,1,14,2020-12-16,1.70,2,253
46168697,NEW LUXURY DUPLEX - 2bdr-IXELLES (Boniface/EU),2866861,Juju,,Ixelles,50.83381,4.37061,Entire home/apt,78,60,1,2021-02-21,0.21,3,29
46176451,1 bedroom apartment magnificent view over Brussels,276585064,Charlotte,,Molenbeek-Saint-Jean,50.85379,4.29996,Entire home/apt,1380,180,0,,,30,192
46186084,Studio lumineux avec balcon à Bruxelles,35160434,Pierre-Vincent,,Woluwe-Saint-Lambert,50.84011,4.40337,Entire home/apt,40,2,5,2020-12-01,2.88,1,50
46206855,Chambre d'hôte lit double côté rue,54061539,Laurent,,Ixelles,50.81876,4.38812,Private room,23,1,4,2021-06-17,2.22,4,303
46206937,Petite chambre d'hôte lit simple,54061539,Laurent,,Ixelles,50.81859,4.38859,Private room,21,1,5,2021-05-02,4.41,4,51
46209323,Dans un quartier calme et près du grand CARREFOUR.,270685107,Hervé,,Auderghem,50.81578,4.42441,Private room,17,28,0,,,1,365
46214784,Appart lumineux avec terrasse,287082827,Yücel,,Evere,50.86243,4.41212,Entire home/apt,66,2,8,2021-06-29,1.16,1,333
46217723,Grande chambre très bonne literie,78448093,Cacha,,Uccle,50.77956,4.3273,Private room,40,2,0,,,2,167
46219009,"Chambre WSL, beaux quartiers de Bruxelles",30609330,Maria,,Woluwe-Saint-Lambert,50.84282,4.42325,Private room,35,1,4,2021-01-30,0.48,1,333
46224512,LOFT à l'ancienne École des Vétérinaires de Bxl,7861814,Myriam,,Anderlecht,50.83335,4.32666,Private room,85,1,0,,,1,0
46231107,"Spacious, cosy and bright room close to EU Quarter",17403283,Lola,,Etterbeek,50.83509,4.39252,Private room,30,28,0,,,1,348
46236398,lumineux appartement pour 4 premier ét st Gilles,18963654,Michel,,Saint-Gilles,50.82427,4.3432,Entire home/apt,78,1,17,2021-03-21,2.56,12,284
46254292,Fully renovated studio -  Enjoy your stay  !,222434972,Mathieu,,Schaerbeek,50.85761,4.38732,Entire home/apt,60,1,3,2021-05-01,2.50,1,191
46254797,Ganshoren coup de coeur,104085604,Thomas,,Ganshoren,50.87053,4.30849,Entire home/apt,60,3,1,2020-11-28,0.13,2,178
46260429,well located recently renovated apartment,43253295,Ignacio,,Bruxelles,50.84905,4.36675,Entire home/apt,72,2,8,2021-06-30,1.15,3,0
46272343,Agreable appartement tout confort,90686774,Brahiam,,Anderlecht,50.83475,4.27782,Entire home/apt,25,160,0,,,1,363
46273964,Oasis Penthouse Residence,172298771,Yann,,Molenbeek-Saint-Jean,50.8511,4.32632,Entire home/apt,146,3,5,2021-06-29,0.73,18,339
46278097,"Joli appartement lumineux St Gilles, 2-4 pers",44080209,Eva,,Saint-Gilles,50.82249,4.34574,Entire home/apt,39,2,0,,,1,0
46278827,Brussels Bright Design Residence,172298771,Yann,,Auderghem,50.82237,4.41019,Entire home/apt,111,3,2,2021-06-25,0.97,18,348
46279802,Bourse Duplex Residence - Brussels City Center,172298771,Yann,,Bruxelles,50.84803,4.34818,Entire home/apt,87,3,5,2021-06-12,0.72,18,324
46303551,Happy Brussels / Private Room/ Medium to Long term,374825975,Thomas,,Etterbeek,50.83656,4.39296,Private room,26,91,0,,,1,223
46307716,Appartement 100m2  totalment meublé à EVERE,15205756,Manuel,,Evere,50.87012,4.40286,Entire home/apt,60,6,0,,,1,41
46348666,Chambre au cœur des marolles,140997567,Lydia,,Bruxelles,50.83795,4.34979,Private room,23,2,0,,,1,11
46352197,Appartement Ixelles,6269400,Maud,,Ixelles,50.83455,4.3631,Entire home/apt,60,7,0,,,1,88
46366402,Furnished flat for rent Parvis de Saint Gilles,14572535,David,,Saint-Gilles,50.82979,4.34226,Entire home/apt,50,5,3,2020-12-12,0.40,1,343
46375679,Appartement moderne près du centre de Bruxelles,8318272,Muriel,,Schaerbeek,50.87388,4.38388,Entire home/apt,65,3,6,2021-06-22,0.78,1,64
46388333,Appartement en plein centre-ville,308059099,Sedat,,Bruxelles,50.8584,4.34974,Entire home/apt,75,3,2,2021-05-16,0.46,4,365
46389728,Appartement en plein centre-ville,308059099,Sedat,,Bruxelles,50.85663,4.35112,Entire home/apt,75,3,0,,,4,90
46389823,Cosy modern Studio with garden access,375399124,Melanie,,Anderlecht,50.84022,4.29604,Entire home/apt,44,2,17,2021-06-21,2.25,1,81
46391551,Luminous studio in the Marolles,344263986,Gaëlle,,Bruxelles,50.84124,4.3511,Entire home/apt,50,7,1,2020-12-31,0.15,1,10
46424934,Coeur de Bruxelles,46215215,Eric & Caroline,,Bruxelles,50.83056,4.36043,Entire home/apt,125,2,2,2021-05-16,0.31,2,90
46443974,Appart. 1 ch. Place Saint-Géry. Bruxelles Centre,55330103,Nicolas,,Bruxelles,50.84712,4.34616,Entire home/apt,46,5,2,2021-03-14,0.81,1,95
46444537,*** Beautiful apartment ***,15797238,Fabrice,,Evere,50.86225,4.40641,Private room,18,10,0,,,2,348
46464295,Family & Teleworking w/ SAUNA + Garden & Fresh Air,355012792,Jean-Marc,,Auderghem,50.81635,4.43589,Entire home/apt,149,5,2,2020-12-29,0.30,25,29
46479471,Big Luminous high standing Flat-Prestigious Avenue,72538561,Emilie,,Uccle,50.7966,4.39815,Private room,111,6,1,2021-01-06,0.16,3,177
46480030,𝗔𝗽𝗽𝘁 𝗼𝗻𝗲 𝗯𝗲𝗱𝗿𝗼𝗼𝗺 𝗕𝗿𝘂𝘀𝘀𝗲𝗹𝘀 𝗰𝗲𝗻𝘁𝗲𝗿 𝗷𝗮𝗰𝘂𝘇𝘇𝗶 𝗶𝗻 𝗼𝗽𝘁𝗶𝗼𝗻,84837460,C,,Bruxelles,50.86169,4.35332,Entire home/apt,64,1,74,2021-06-18,9.87,6,227
46481122,Chambre Standard,374629079,Romain,,Ixelles,50.83526,4.35979,Private room,67,1,5,2020-12-06,1.74,1,290
46490161,Rooftop 1 - Cosy bedroom with private bathroom,12376384,Sophkaya,,Schaerbeek,50.84828,4.40695,Private room,30,15,0,,,2,286
46517011,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83128,4.35071,Entire home/apt,50,7,5,2021-06-19,0.83,37,31
46520935,LA MAISON D'HOTE LE MANOIR DU PRINCE JOUR ET NUIT2,280272718,Jawad,,Anderlecht,50.84434,4.2969,Private room,99,1,4,2021-01-10,0.52,5,339
46521829,LA MAISON D'HOTE LE MANOIR DU PRINCE JOUR ET NUIT1,280272718,Jawad,,Anderlecht,50.84434,4.2969,Private room,275,1,2,2020-12-17,0.28,5,365
46528640,Rooftop 3 - Cosy bedroom with a huge terrasse,12376384,Sophkaya,,Schaerbeek,50.85001,4.40334,Private room,29,20,0,,,2,147
46542316,New 90 M2 self check in apartment  in  trendy st Gilles,18963654,Michel,,Saint-Gilles,50.82441,4.34289,Entire home/apt,81,1,44,2021-07-02,6.00,12,322
46559468,"Logement entier, avec chambre et terrasse, Ixelles",376249348,Garance,,Ixelles,50.83129,4.36225,Entire home/apt,55,1,3,2021-01-02,0.45,1,0
46560470,Heritage house ★ Heart of Brussels ★ NEW AIRBNB ★,35401368,Valérie,,Bruxelles,50.84949,4.35158,Entire home/apt,69,1,26,2021-06-24,3.79,2,36
46589886,★ Superb 1 bdr Apt. best location  Saint-Gilles  ★,5441788,Guillaume,,Saint-Gilles,50.82283,4.34363,Entire home/apt,37,3,12,2021-06-13,1.71,4,82
46590199,★ Nice & cozy apt. best location !  Saint-Gilles★,5441788,Guillaume,,Saint-Gilles,50.82499,4.34184,Entire home/apt,60,3,0,,,4,0
46590456,★ Cozy and nice 1 bdr  best loc !  Saint-Gilles★,5441788,Guillaume,,Saint-Gilles,50.82504,4.34212,Entire home/apt,43,4,4,2021-07-01,0.58,4,84
46590618,"★Amazing place, best location ! Saint-Gilles★",5441788,Guillaume,,Saint-Gilles,50.82313,4.34337,Entire home/apt,65,4,3,2021-01-22,0.45,4,0
46598312,Joli appartement agréable avec jardin,77754327,Rose,,Molenbeek-Saint-Jean,50.8562,4.31856,Entire home/apt,47,5,1,2020-12-04,0.13,1,24
46621368,Very nice room near Midi Train Station D3,36296501,Afshin,,Anderlecht,50.83545,4.32582,Private room,17,500,22,2021-04-11,2.89,3,296
46650840,2 bedroom with garden in the heart of Brussels,189315430,Daphné,,Ixelles,50.81958,4.359,Entire home/apt,81,28,2,2021-06-30,1.30,27,26
46658940,Rooftop 2 - Bedroom w/ private shower and terrace,66937764,Géry,,Woluwe-Saint-Lambert,50.8481,4.40889,Private room,27,15,1,2021-06-07,0.79,1,287
46666862,Jolie maison familiale,17240017,Caroline,,Uccle,50.79168,4.34572,Entire home/apt,100,90,0,,,1,76
46701990,Chambre meublée lumineuse avec superbe vue sur Bxl,59710428,Laetitia,,Schaerbeek,50.8589,4.39916,Private room,23,10,1,2021-07-02,1,1,132
46703294,LA MAISON D'HOTE LE MANOIR DU PRINCE JOUR ET NUIT5,280272718,Jawad,,Anderlecht,50.84317,4.29751,Private room,100,1,0,,,5,346
46703466,LA MAISON D'HOTE LE MANOIR DU PRINCE JOUR ET NUIT4,280272718,Jawad,,Anderlecht,50.84364,4.29802,Private room,100,1,0,,,5,343
46703548,LA MAISON D'HOTE LE MANOIR DU PRINCE JOUR ET NUIT3,280272718,Jawad,,Anderlecht,50.84327,4.29712,Private room,100,1,0,,,5,343
46704269,In the heart of Brussels壹,377477558,Eason,,Bruxelles,50.84954,4.349,Entire home/apt,89,1,12,2021-06-27,9.23,4,143
46719648,Splendid & brand new - Louise and Stephanie area,19293722,Pauline Et Elliot,,Saint-Gilles,50.83165,4.35463,Entire home/apt,65,7,2,2021-04-23,0.52,61,317
46720050,Bright flat in fantastic localisation for up to 5p,145455213,Perrine,,Etterbeek,50.8388,4.40388,Private room,70,3,0,,,1,255
46720785,Bright apartment located 50m from Grand Place,146723401,Charles,,Bruxelles,50.84834,4.35171,Entire home/apt,49,15,0,,,1,365
46723060,Magnifique chambre au coeur de la Commission EU,377622481,Luc,,Etterbeek,50.83887,4.38444,Private room,23,30,0,,,3,362
46745474,SPACIOUS FLAT with wonderfull vibes !!!,6103894,Laura,,Saint-Gilles,50.82934,4.33908,Entire home/apt,30,10,0,,,1,29
46747349,TOP APARTMENT in the heart of EU District,116252672,Alex & Rob,,Bruxelles,50.84151,4.37845,Entire home/apt,129,2,3,2021-04-30,0.57,4,0
46767965,Chill out 2,30692206,Jean Vincent,,Saint-Josse-ten-Noode,50.8502,4.36957,Entire home/apt,65,2,0,,,1,0
46767972,Duplex cosy avec jardin proche du centre,18468455,Yoan,,Schaerbeek,50.85549,4.37565,Entire home/apt,45,15,0,,,1,0
46769489,Appartement 2chambres idéalement situé à Bruxelles,65308310,Roxane,,Forest,50.81431,4.34785,Entire home/apt,40,5,0,,,1,194
46771502,Typical maison de maitre,341952753,Pierre And Maria,,Ixelles,50.81665,4.36979,Entire home/apt,110,7,0,,,2,23
46784726,Studio cosy et lumineux sur l'avenue Louise,21390867,Marie,,Bruxelles,50.8333,4.35891,Entire home/apt,50,2,1,2021-05-24,0.59,2,0
46830380,en ville à la campagne,27235659,Emmanuel,,Woluwe-Saint-Pierre,50.82485,4.44894,Entire home/apt,50,2,22,2021-05-07,3.20,1,0
46844413,Appart Chazal,101817361,Angelo,,Schaerbeek,50.85528,4.38844,Entire home/apt,37,92,0,,,2,225
46849288,2 chambre 50 m2,378469499,Salih,,Forest,50.82866,4.3304,Entire home/apt,50,1,0,,,1,181
46852781,Bel appartement à côté de la place du  Châtelain,158372477,Fabien,,Ixelles,50.82469,4.3631,Entire home/apt,79,2,18,2021-02-08,2.97,1,0
46865393,Splendid & brand new - Louise and Stephanie area,1019576,Pauline,,Saint-Gilles,50.83157,4.35451,Entire home/apt,65,7,3,2021-06-23,0.97,7,319
46866058,contemporary comfort in the capital of Belgium,17321164,Sloan,,Forest,50.82172,4.32451,Entire home/apt,300,2,0,,,1,0
46872824,B.Lux host. flat near center and EU institutions,378652006,B.Lux Hostel,,Saint-Josse-ten-Noode,50.85072,4.3769,Entire home/apt,32,1,5,2021-06-07,0.79,3,314
46876868,Whole apartment with outstanding view,142061498,Nikolas,,Bruxelles,50.84716,4.38427,Entire home/apt,35,5,3,2021-05-22,0.47,1,0
46885411,Room De Mot,377622481,Luc,,Etterbeek,50.83884,4.38418,Private room,26,1,0,,,3,350
46899472,"Stylish 1-bedroom apartment , near Horta Museum",11675835,Don João,,Ixelles,50.82012,4.35772,Entire home/apt,65,3,1,2021-01-02,0.16,1,304
